6.227033086172094334e-02,2.495402389630196338e-01,2.282415926807802864e-01
6.227033084901865967e-02,2.495402389375682706e-01,2.282415926632184733e-01
5.013108472814458566e-02,2.238997202502597816e-01,1.756342879872007656e-01
5.013108472622369860e-02,2.238997202459701574e-01,1.756342879875981422e-01
4.644496065593069212e-02,2.155109293189806929e-01,1.753383660711140546e-01
4.644496065672370361e-02,2.155109293208205268e-01,1.753383660802196597e-01
9.112099095311569641e-02,3.018625365180576670e-01,2.482961602503193088e-01
7.370201059401707000e-02,2.714811422438344612e-01,2.118340466678275968e-01
9.420644006619294242e-02,3.069306763199027843e-01,2.470219444171316003e-01
9.533636347065925498e-02,3.087658716093137912e-01,2.585894483531942512e-01
6.710465407933517701e-02,2.590456602210026715e-01,2.089675530993753139e-01
8.453987945594600151e-02,2.907574237331628231e-01,2.417868220790920786e-01
8.883517055869644130e-02,2.980522950065918053e-01,2.382819827292262382e-01
5.212673629825479577e-02,2.283128036231319158e-01,1.984737199049051437e-01
8.830195137231644509e-02,2.971564425892806449e-01,2.285558386459076996e-01
8.955580353551041706e-02,2.992587568234393869e-01,2.521837384756281941e-01
1.065100191601600910e-01,3.263587277217511184e-01,2.823317693383111116e-01
1.318891316218047949e-01,3.631654328564391521e-01,3.223084927860180859e-01
7.511032049392744880e-02,2.740626214826229479e-01,2.262399010758329443e-01
6.648537659610422035e-02,2.578475840416276088e-01,2.046405300573020947e-01
9.277226144036306021e-02,3.045853926903965281e-01,2.503665813291152120e-01
9.819590261035029966e-02,3.133622546037577727e-01,2.652006557735909209e-01
1.027382354889248006e-01,3.205280572569658704e-01,2.777795005097318803e-01
5.479923245766999546e-02,2.340923588194838978e-01,1.862863286823186748e-01
1.088092109730462581e-01,3.298624121858176328e-01,2.668146549402106160e-01
1.027809212234846448e-01,3.205946369225234904e-01,2.545574993415464782e-01
8.288356554967798995e-02,2.878950599605314409e-01,2.400900421318285238e-01
8.512011387927968797e-02,2.917535156245416594e-01,2.298694076094302263e-01
1.046892222687853258e-01,3.235571391095942717e-01,2.807828864118773193e-01
1.080346652468359148e-01,3.286862717650920196e-01,2.782029089604118322e-01
4.585172205988693322e-02,2.141301521502446681e-01,1.808346629844678755e-01
1.029611855031909579e-01,3.208756542699850445e-01,2.582018719811506324e-01
8.444927954109851531e-02,2.906015821379823727e-01,2.443167613657244719e-01
6.065983394688111846e-02,2.462921719155546363e-01,2.115373497442850081e-01
1.161608008001073084e-01,3.408237092693336967e-01,2.738802172630195320e-01
1.232623436450450277e-01,3.510873732349897858e-01,3.069320286417231980e-01
1.030415349671168629e-01,3.210008332810319609e-01,2.751009922103691552e-01
1.023848421921480234e-01,3.199763150487048291e-01,2.586188827990013595e-01
7.726399915758221104e-02,2.779640249341310265e-01,2.420788120863540394e-01
8.306559255604166470e-02,2.882110208788721262e-01,2.627172761233511067e-01
3.702475869012600285e-02,1.924181870045708620e-01,1.650313845385537326e-01
8.822381468206558219e-02,2.970249394950962296e-01,2.461477570681645799e-01
6.476437269926271778e-02,2.544884529782495131e-01,2.089999091864724878e-01
8.112481966006805656e-02,2.848241907915619042e-01,2.488845151143049828e-01
7.282756443165171178e-02,2.698658267207089678e-01,2.244217873827666909e-01
6.048571191968683813e-02,2.459384311564315750e-01,2.063061396261744174e-01
1.242413706506418636e-01,3.524788939080492622e-01,2.868092196115255010e-01
8.081235039072236226e-02,2.842751315024273362e-01,2.389139106108973121e-01
6.397894687635803657e-02,2.529405995018554343e-01,2.268017548306152376e-01
7.735653359668041851e-02,2.781304255141469062e-01,2.162708689497029046e-01
